"Plot Title: FL_Keys_Tank1"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 20014306, SEN S/N: 20014306, LBL: FL_Keys_Tank1)","Coupler Detached (LGR S/N: 20014306)","Coupler Attached (LGR S/N: 20014306)","Host Connected (LGR S/N: 20014306)","Stopped (LGR S/N: 20014306)","End Of File (LGR S/N: 20014306)"
2804,06/08/21 12:37:29 PM,87.368,,,,,
2805,06/08/21 12:38:29 PM,87.368,,,,,
2806,06/08/21 12:39:29 PM,87.552,,,,,
2807,06/08/21 12:40:29 PM,87.552,,,,,
2808,06/08/21 12:41:29 PM,87.368,,,,,
2809,06/08/21 12:42:29 PM,87.368,,,,,
2810,06/08/21 12:43:29 PM,87.552,,,,,
2811,06/08/21 12:44:29 PM,87.552,,,,,
2812,06/08/21 12:45:29 PM,87.368,,,,,
2813,06/08/21 12:46:29 PM,87.368,,,,,
2814,06/08/21 12:47:29 PM,87.368,,,,,
2815,06/08/21 12:48:29 PM,87.368,,,,,
2816,06/08/21 12:49:29 PM,87.368,,,,,
2817,06/08/21 12:50:29 PM,87.368,,,,,
2818,06/08/21 12:51:29 PM,87.368,,,,,
2819,06/08/21 12:52:29 PM,87.368,,,,,
2820,06/08/21 12:53:29 PM,87.368,,,,,
2821,06/08/21 12:54:29 PM,87.368,,,,,
2822,06/08/21 12:55:29 PM,87.552,,,,,
2823,06/08/21 12:56:29 PM,87.552,,,,,
2824,06/08/21 12:57:29 PM,87.368,,,,,
2825,06/08/21 12:58:29 PM,87.368,,,,,
2826,06/08/21 12:59:29 PM,87.368,,,,,
2827,06/08/21 01:00:29 PM,87.368,,,,,
2828,06/08/21 01:01:29 PM,87.368,,,,,
2829,06/08/21 01:02:29 PM,87.368,,,,,
2830,06/08/21 01:03:29 PM,87.552,,,,,
2831,06/08/21 01:04:29 PM,87.552,,,,,
2832,06/08/21 01:05:29 PM,87.552,,,,,
2833,06/08/21 01:06:29 PM,87.552,,,,,
2834,06/08/21 01:07:29 PM,87.552,,,,,
2835,06/08/21 01:08:29 PM,87.552,,,,,
2836,06/08/21 01:09:29 PM,87.368,,,,,
2837,06/08/21 01:10:29 PM,87.552,,,,,
2838,06/08/21 01:11:29 PM,87.552,,,,,
2839,06/08/21 01:12:29 PM,87.552,,,,,
2840,06/08/21 01:13:29 PM,87.552,,,,,
2841,06/08/21 01:14:29 PM,87.552,,,,,
2842,06/08/21 01:15:29 PM,87.552,,,,,
2843,06/08/21 01:16:29 PM,87.552,,,,,
2844,06/08/21 01:17:29 PM,87.552,,,,,
2845,06/08/21 01:18:29 PM,87.552,,,,,
2846,06/08/21 01:19:29 PM,87.552,,,,,
2847,06/08/21 01:20:29 PM,87.552,,,,,
2848,06/08/21 01:21:29 PM,87.552,,,,,
2849,06/08/21 01:22:29 PM,87.552,,,,,
2850,06/08/21 01:23:29 PM,87.552,,,,,
2851,06/08/21 01:24:29 PM,87.552,,,,,
2852,06/08/21 01:25:29 PM,87.552,,,,,
2853,06/08/21 01:26:29 PM,87.552,,,,,
2854,06/08/21 01:27:29 PM,87.368,,,,,
2855,06/08/21 01:28:29 PM,87.368,,,,,
2856,06/08/21 01:29:29 PM,87.368,,,,,
2857,06/08/21 01:30:29 PM,87.552,,,,,
2858,06/08/21 01:31:29 PM,87.552,,,,,
2859,06/08/21 01:32:29 PM,87.552,,,,,
2860,06/08/21 01:33:29 PM,87.552,,,,,
2861,06/08/21 01:34:29 PM,87.552,,,,,
2862,06/08/21 01:35:29 PM,87.552,,,,,
2863,06/08/21 01:36:29 PM,87.552,,,,,
2864,06/08/21 01:37:29 PM,87.552,,,,,
2865,06/08/21 01:38:29 PM,87.552,,,,,
2866,06/08/21 01:39:29 PM,87.552,,,,,
2867,06/08/21 01:40:29 PM,87.552,,,,,
2868,06/08/21 01:41:29 PM,87.552,,,,,
2869,06/08/21 01:42:29 PM,87.552,,,,,
2870,06/08/21 01:43:29 PM,87.552,,,,,
2871,06/08/21 01:44:29 PM,87.552,,,,,
2872,06/08/21 01:45:29 PM,87.552,,,,,
2873,06/08/21 01:46:29 PM,87.552,,,,,
2874,06/08/21 01:47:29 PM,87.552,,,,,
2875,06/08/21 01:48:29 PM,87.552,,,,,
2876,06/08/21 01:49:29 PM,87.552,,,,,
2877,06/08/21 01:50:29 PM,87.552,,,,,
2878,06/08/21 01:51:29 PM,87.552,,,,,
2879,06/08/21 01:52:29 PM,87.552,,,,,
2880,06/08/21 01:53:29 PM,87.552,,,,,
2881,06/08/21 01:54:29 PM,87.552,,,,,
2882,06/08/21 01:55:29 PM,87.552,,,,,
2883,06/08/21 01:56:29 PM,87.552,,,,,
2884,06/08/21 01:57:29 PM,87.552,,,,,
2885,06/08/21 01:58:29 PM,87.552,,,,,
2886,06/08/21 01:59:29 PM,87.552,,,,,
2887,06/08/21 02:00:29 PM,87.368,,,,,
2888,06/08/21 02:01:29 PM,87.368,,,,,
2889,06/08/21 02:02:29 PM,87.368,,,,,
2890,06/08/21 02:03:29 PM,87.368,,,,,
2891,06/08/21 02:04:29 PM,87.368,,,,,
2892,06/08/21 02:05:29 PM,87.368,,,,,
2893,06/08/21 02:06:29 PM,87.368,,,,,
2894,06/08/21 02:07:29 PM,87.368,,,,,
2895,06/08/21 02:08:29 PM,87.368,,,,,
2896,06/08/21 02:09:29 PM,87.368,,,,,
2897,06/08/21 02:10:29 PM,87.368,,,,,
2898,06/08/21 02:11:29 PM,87.552,,,,,
2899,06/08/21 02:12:29 PM,87.552,,,,,
2900,06/08/21 02:13:29 PM,87.552,,,,,
2901,06/08/21 02:14:29 PM,87.552,,,,,
2902,06/08/21 02:15:29 PM,87.552,,,,,
2903,06/08/21 02:16:29 PM,87.552,,,,,
2904,06/08/21 02:17:29 PM,87.552,,,,,
2905,06/08/21 02:18:29 PM,87.552,,,,,
2906,06/08/21 02:19:29 PM,87.552,,,,,
2907,06/08/21 02:20:29 PM,87.552,,,,,
2908,06/08/21 02:21:29 PM,87.552,,,,,
2909,06/08/21 02:22:29 PM,87.552,,,,,
2910,06/08/21 02:23:29 PM,87.368,,,,,
2911,06/08/21 02:24:29 PM,87.368,,,,,
2912,06/08/21 02:25:29 PM,87.368,,,,,
2913,06/08/21 02:26:29 PM,87.552,,,,,
2914,06/08/21 02:27:29 PM,87.552,,,,,
2915,06/08/21 02:28:29 PM,87.552,,,,,
2916,06/08/21 02:29:29 PM,87.368,,,,,
2917,06/08/21 02:30:29 PM,87.368,,,,,
2918,06/08/21 02:31:29 PM,87.368,,,,,
2919,06/08/21 02:32:29 PM,87.552,,,,,
2920,06/08/21 02:33:29 PM,87.552,,,,,
2921,06/08/21 02:34:29 PM,87.552,,,,,
2922,06/08/21 02:35:29 PM,87.552,,,,,
2923,06/08/21 02:36:29 PM,87.552,,,,,
2924,06/08/21 02:37:29 PM,87.552,,,,,
2925,06/08/21 02:38:29 PM,87.552,,,,,
2926,06/08/21 02:39:29 PM,87.552,,,,,
2927,06/08/21 02:40:29 PM,87.552,,,,,
2928,06/08/21 02:41:29 PM,87.552,,,,,
2929,06/08/21 02:42:29 PM,87.552,,,,,
2930,06/08/21 02:43:29 PM,87.552,,,,,
2931,06/08/21 02:44:29 PM,87.552,,,,,
2932,06/08/21 02:45:29 PM,87.552,,,,,
2933,06/08/21 02:46:29 PM,87.552,,,,,
2934,06/08/21 02:47:29 PM,87.368,,,,,
2935,06/08/21 02:48:29 PM,87.368,,,,,
2936,06/08/21 02:49:29 PM,87.552,,,,,
2937,06/08/21 02:50:29 PM,87.552,,,,,
2938,06/08/21 02:51:29 PM,87.552,,,,,
2939,06/08/21 02:52:29 PM,87.552,,,,,
2940,06/08/21 02:53:29 PM,87.552,,,,,
2941,06/08/21 02:54:29 PM,87.552,,,,,
2942,06/08/21 02:55:29 PM,87.368,,,,,
2943,06/08/21 02:56:29 PM,87.368,,,,,
2944,06/08/21 02:57:29 PM,87.368,,,,,
2945,06/08/21 02:58:29 PM,87.368,,,,,
2946,06/08/21 02:59:29 PM,87.368,,,,,
2947,06/08/21 03:00:29 PM,87.552,,,,,
2948,06/08/21 03:01:29 PM,87.552,,,,,
2949,06/08/21 03:02:29 PM,87.552,,,,,
2950,06/08/21 03:03:29 PM,87.552,,,,,
2951,06/08/21 03:04:29 PM,87.552,,,,,
2952,06/08/21 03:05:29 PM,87.552,,,,,
2953,06/08/21 03:06:29 PM,87.552,,,,,
2954,06/08/21 03:07:29 PM,87.552,,,,,
2955,06/08/21 03:08:29 PM,87.368,,,,,
2956,06/08/21 03:09:29 PM,87.368,,,,,
2957,06/08/21 03:10:29 PM,87.368,,,,,
2958,06/08/21 03:11:29 PM,87.368,,,,,
2959,06/08/21 03:12:29 PM,87.368,,,,,
2960,06/08/21 03:13:29 PM,87.368,,,,,
2961,06/08/21 03:14:29 PM,87.552,,,,,
2962,06/08/21 03:15:29 PM,87.552,,,,,
2963,06/08/21 03:16:29 PM,87.552,,,,,
2964,06/08/21 03:17:29 PM,87.552,,,,,
2965,06/08/21 03:18:29 PM,87.368,,,,,
2966,06/08/21 03:19:29 PM,87.368,,,,,
2967,06/08/21 03:20:29 PM,87.368,,,,,
2968,06/08/21 03:21:29 PM,87.368,,,,,
2969,06/08/21 03:22:29 PM,87.552,,,,,
2970,06/08/21 03:23:29 PM,87.552,,,,,
2971,06/08/21 03:24:29 PM,87.552,,,,,
2972,06/08/21 03:25:29 PM,87.552,,,,,
2973,06/08/21 03:26:29 PM,87.552,,,,,
2974,06/08/21 03:27:29 PM,87.552,,,,,
2975,06/08/21 03:28:29 PM,87.552,,,,,
2976,06/08/21 03:29:29 PM,87.552,,,,,
2977,06/08/21 03:30:29 PM,87.552,,,,,
2978,06/08/21 03:31:29 PM,87.552,,,,,
2979,06/08/21 03:32:29 PM,87.552,,,,,
2980,06/08/21 03:33:29 PM,87.552,,,,,
2981,06/08/21 03:34:29 PM,87.552,,,,,
2982,06/08/21 03:35:29 PM,87.552,,,,,
2983,06/08/21 03:36:29 PM,87.368,,,,,
2984,06/08/21 03:37:29 PM,87.368,,,,,
2985,06/08/21 03:38:29 PM,87.368,,,,,
2986,06/08/21 03:39:29 PM,87.552,,,,,
2987,06/08/21 03:40:29 PM,87.552,,,,,
2988,06/08/21 03:41:29 PM,87.552,,,,,
2989,06/08/21 03:42:29 PM,87.552,,,,,
2990,06/08/21 03:43:29 PM,87.552,,,,,
2991,06/08/21 03:44:29 PM,87.552,,,,,
2992,06/08/21 03:45:29 PM,87.552,,,,,
2993,06/08/21 03:46:29 PM,87.368,,,,,
2994,06/08/21 03:47:29 PM,87.368,,,,,
2995,06/08/21 03:48:29 PM,87.368,,,,,
2996,06/08/21 03:49:29 PM,87.368,,,,,
2997,06/08/21 03:50:29 PM,87.368,,,,,
2998,06/08/21 03:51:29 PM,87.368,,,,,
2999,06/08/21 03:52:29 PM,87.368,,,,,
3000,06/08/21 03:53:29 PM,87.552,,,,,
3001,06/08/21 03:54:29 PM,87.552,,,,,
3002,06/08/21 03:55:29 PM,87.552,,,,,
3003,06/08/21 03:56:29 PM,87.552,,,,,
3004,06/08/21 03:57:29 PM,87.552,,,,,
3005,06/08/21 03:58:29 PM,87.552,,,,,
3006,06/08/21 03:59:29 PM,87.552,,,,,
3007,06/08/21 04:00:29 PM,87.552,,,,,
3008,06/08/21 04:01:29 PM,87.552,,,,,
3009,06/08/21 04:02:29 PM,87.552,,,,,
3010,06/08/21 04:03:29 PM,87.552,,,,,
3011,06/08/21 04:04:29 PM,87.552,,,,,
3012,06/08/21 04:05:29 PM,87.552,,,,,
3013,06/08/21 04:06:29 PM,87.552,,,,,
3014,06/08/21 04:07:29 PM,87.552,,,,,
3015,06/08/21 04:08:29 PM,87.552,,,,,
3016,06/08/21 04:09:29 PM,87.552,,,,,
3017,06/08/21 04:10:29 PM,87.552,,,,,
3018,06/08/21 04:11:29 PM,87.552,,,,,
3019,06/08/21 04:12:29 PM,87.552,,,,,
3020,06/08/21 04:13:29 PM,87.368,,,,,
3021,06/08/21 04:14:29 PM,87.368,,,,,
3022,06/08/21 04:15:29 PM,87.552,,,,,
3023,06/08/21 04:16:29 PM,87.552,,,,,
3024,06/08/21 04:17:29 PM,87.552,,,,,
3025,06/08/21 04:18:29 PM,87.552,,,,,
3026,06/08/21 04:19:29 PM,87.552,,,,,
3027,06/08/21 04:20:29 PM,87.552,,,,,
3028,06/08/21 04:21:29 PM,87.552,,,,,
3029,06/08/21 04:22:29 PM,87.552,,,,,
3030,06/08/21 04:23:29 PM,87.552,,,,,
3031,06/08/21 04:24:29 PM,87.552,,,,,
3032,06/08/21 04:25:29 PM,87.552,,,,,
3033,06/08/21 04:26:29 PM,87.552,,,,,
3034,06/08/21 04:27:29 PM,87.552,,,,,
3035,06/08/21 04:28:29 PM,87.552,,,,,
3036,06/08/21 04:29:29 PM,87.552,,,,,
3037,06/08/21 04:30:29 PM,87.552,,,,,
3038,06/08/21 04:31:29 PM,87.552,,,,,
3039,06/08/21 04:32:29 PM,87.552,,,,,
3040,06/08/21 04:33:29 PM,87.552,,,,,
3041,06/08/21 04:34:29 PM,87.552,,,,,
3042,06/08/21 04:35:29 PM,87.552,,,,,
3043,06/08/21 04:36:29 PM,87.368,,,,,
3044,06/08/21 04:37:29 PM,87.368,,,,,
3045,06/08/21 04:38:29 PM,87.368,,,,,
3046,06/08/21 04:39:29 PM,87.368,,,,,
3047,06/08/21 04:40:29 PM,87.368,,,,,
3048,06/08/21 04:41:29 PM,87.368,,,,,
3049,06/08/21 04:42:29 PM,87.368,,,,,
3050,06/08/21 04:43:29 PM,87.368,,,,,
3051,06/08/21 04:44:29 PM,87.368,,,,,
3052,06/08/21 04:45:29 PM,87.368,,,,,
3053,06/08/21 04:46:29 PM,87.368,,,,,
3054,06/08/21 04:47:29 PM,87.368,,,,,
3055,06/08/21 04:48:29 PM,87.368,,,,,
3056,06/08/21 04:49:29 PM,87.552,,,,,
3057,06/08/21 04:50:29 PM,87.552,,,,,
3058,06/08/21 04:51:29 PM,87.552,,,,,
3059,06/08/21 04:52:29 PM,87.368,,,,,
3060,06/08/21 04:53:29 PM,87.368,,,,,
3061,06/08/21 04:54:29 PM,87.368,,,,,
3062,06/08/21 04:55:29 PM,87.368,,,,,
3063,06/08/21 04:56:29 PM,87.368,,,,,
3064,06/08/21 04:57:29 PM,87.368,,,,,
3065,06/08/21 04:58:29 PM,87.368,,,,,
3066,06/08/21 04:59:29 PM,87.368,,,,,
3067,06/08/21 05:00:29 PM,87.552,,,,,
3068,06/08/21 05:01:29 PM,87.552,,,,,
3069,06/08/21 05:02:29 PM,87.368,,,,,
3070,06/08/21 05:03:29 PM,87.552,,,,,
3071,06/08/21 05:04:29 PM,87.552,,,,,
3072,06/08/21 05:05:29 PM,87.368,,,,,
3073,06/08/21 05:06:29 PM,87.552,,,,,
3074,06/08/21 05:07:29 PM,87.552,,,,,
3075,06/08/21 05:08:29 PM,87.552,,,,,
3076,06/08/21 05:09:29 PM,87.368,,,,,
3077,06/08/21 05:10:29 PM,87.368,,,,,
3078,06/08/21 05:11:29 PM,87.368,,,,,
3079,06/08/21 05:12:29 PM,87.368,,,,,
3080,06/08/21 05:13:29 PM,87.368,,,,,
3081,06/08/21 05:14:29 PM,87.368,,,,,
3082,06/08/21 05:15:29 PM,87.368,,,,,
3083,06/08/21 05:16:29 PM,87.368,,,,,
3084,06/08/21 05:17:29 PM,87.368,,,,,
3085,06/08/21 05:18:29 PM,87.368,,,,,
3086,06/08/21 05:19:29 PM,87.368,,,,,
3087,06/08/21 05:20:29 PM,87.552,,,,,
3088,06/08/21 05:21:29 PM,87.552,,,,,
3089,06/08/21 05:22:29 PM,87.552,,,,,
3090,06/08/21 05:23:29 PM,87.552,,,,,
3091,06/08/21 05:24:29 PM,87.552,,,,,
3092,06/08/21 05:25:29 PM,87.368,,,,,
3093,06/08/21 05:26:29 PM,87.368,,,,,
3094,06/08/21 05:27:29 PM,87.368,,,,,
3095,06/08/21 05:28:29 PM,87.368,,,,,
3096,06/08/21 05:29:29 PM,87.552,,,,,
3097,06/08/21 05:30:29 PM,87.552,,,,,
3098,06/08/21 05:31:29 PM,87.552,,,,,
3099,06/08/21 05:32:29 PM,87.552,,,,,
3100,06/08/21 05:33:29 PM,87.368,,,,,
3101,06/08/21 05:34:29 PM,87.368,,,,,
3102,06/08/21 05:35:29 PM,87.552,,,,,
3103,06/08/21 05:36:29 PM,87.552,,,,,
3104,06/08/21 05:37:29 PM,87.552,,,,,
3105,06/08/21 05:38:29 PM,87.552,,,,,
3106,06/08/21 05:39:29 PM,87.552,,,,,
3107,06/08/21 05:40:29 PM,87.552,,,,,
3108,06/08/21 05:41:29 PM,87.552,,,,,
3109,06/08/21 05:42:29 PM,87.552,,,,,
3110,06/08/21 05:43:29 PM,87.552,,,,,
3111,06/08/21 05:44:29 PM,87.552,,,,,
3112,06/08/21 05:45:29 PM,87.552,,,,,
3113,06/08/21 05:46:29 PM,87.552,,,,,
3114,06/08/21 05:47:29 PM,87.552,,,,,
3115,06/08/21 05:48:29 PM,87.552,,,,,
3116,06/08/21 05:49:29 PM,87.552,,,,,
3117,06/08/21 05:50:29 PM,87.368,,,,,
3118,06/08/21 05:51:29 PM,87.368,,,,,
3119,06/08/21 05:52:29 PM,87.552,,,,,
3120,06/08/21 05:53:29 PM,87.552,,,,,
3121,06/08/21 05:54:29 PM,87.552,,,,,
3122,06/08/21 05:55:29 PM,87.552,,,,,
3123,06/08/21 05:56:29 PM,87.368,,,,,
3124,06/08/21 05:57:29 PM,87.368,,,,,
3125,06/08/21 05:58:29 PM,87.368,,,,,
3126,06/08/21 05:59:29 PM,87.552,,,,,
3127,06/08/21 06:00:29 PM,87.368,,,,,
3128,06/08/21 06:01:29 PM,87.368,,,,,
3129,06/08/21 06:02:29 PM,87.368,,,,,
3130,06/08/21 06:03:29 PM,87.368,,,,,
3131,06/08/21 06:04:29 PM,87.552,,,,,
3132,06/08/21 06:05:29 PM,87.552,,,,,
3133,06/08/21 06:06:29 PM,87.552,,,,,
3134,06/08/21 06:07:29 PM,87.552,,,,,
3135,06/08/21 06:08:29 PM,87.552,,,,,
3136,06/08/21 06:09:29 PM,87.552,,,,,
3137,06/08/21 06:10:29 PM,87.552,,,,,
3138,06/08/21 06:11:29 PM,87.368,,,,,
3139,06/08/21 06:12:29 PM,87.368,,,,,
3140,06/08/21 06:13:29 PM,87.368,,,,,
3141,06/08/21 06:14:29 PM,87.552,,,,,
3142,06/08/21 06:15:29 PM,87.552,,,,,
3143,06/08/21 06:16:29 PM,87.552,,,,,
3144,06/08/21 06:17:29 PM,87.368,,,,,
3145,06/08/21 06:18:29 PM,87.368,,,,,
3146,06/08/21 06:19:29 PM,87.368,,,,,
3147,06/08/21 06:20:29 PM,87.552,,,,,
3148,06/08/21 06:21:29 PM,87.552,,,,,
3149,06/08/21 06:22:29 PM,87.552,,,,,
3150,06/08/21 06:23:29 PM,87.368,,,,,
3151,06/08/21 06:24:29 PM,87.368,,,,,
3152,06/08/21 06:25:29 PM,87.368,,,,,
3153,06/08/21 06:26:29 PM,87.368,,,,,
3154,06/08/21 06:27:29 PM,87.552,,,,,
3155,06/08/21 06:28:29 PM,87.552,,,,,
3156,06/08/21 06:29:29 PM,87.552,,,,,
3157,06/08/21 06:30:29 PM,87.552,,,,,
3158,06/08/21 06:31:29 PM,87.552,,,,,
3159,06/08/21 06:32:29 PM,87.552,,,,,
3160,06/08/21 06:33:29 PM,87.552,,,,,
3161,06/08/21 06:34:29 PM,87.552,,,,,
3162,06/08/21 06:35:29 PM,87.552,,,,,
3163,06/08/21 06:36:29 PM,87.552,,,,,
3164,06/08/21 06:37:29 PM,87.368,,,,,
3165,06/08/21 06:38:29 PM,87.368,,,,,
3166,06/08/21 06:39:29 PM,87.368,,,,,
3167,06/08/21 06:40:29 PM,87.552,,,,,
3168,06/08/21 06:41:29 PM,87.552,,,,,
3169,06/08/21 06:42:29 PM,87.552,,,,,
3170,06/08/21 06:43:29 PM,87.552,,,,,
3171,06/08/21 06:44:29 PM,87.368,,,,,
3172,06/08/21 06:45:29 PM,87.368,,,,,
3173,06/08/21 06:46:29 PM,87.368,,,,,
3174,06/08/21 06:47:29 PM,87.368,,,,,
3175,06/08/21 06:48:29 PM,87.552,,,,,
3176,06/08/21 06:49:29 PM,87.552,,,,,
3177,06/08/21 06:50:29 PM,87.368,,,,,
3178,06/08/21 06:51:29 PM,87.368,,,,,
3179,06/08/21 06:52:29 PM,87.368,,,,,
3180,06/08/21 06:53:29 PM,87.368,,,,,
3181,06/08/21 06:54:29 PM,87.368,,,,,
3182,06/08/21 06:55:29 PM,87.368,,,,,
3183,06/08/21 06:56:29 PM,87.368,,,,,
3184,06/08/21 06:57:29 PM,87.368,,,,,
3185,06/08/21 06:58:29 PM,87.552,,,,,
3186,06/08/21 06:59:29 PM,87.552,,,,,
3187,06/08/21 07:00:29 PM,87.552,,,,,
3188,06/08/21 07:01:29 PM,87.368,,,,,
3189,06/08/21 07:02:29 PM,87.368,,,,,
3190,06/08/21 07:03:29 PM,87.368,,,,,
3191,06/08/21 07:04:29 PM,87.368,,,,,
3192,06/08/21 07:05:29 PM,87.552,,,,,
3193,06/08/21 07:06:29 PM,87.368,,,,,
3194,06/08/21 07:07:29 PM,87.368,,,,,
3195,06/08/21 07:08:29 PM,87.368,,,,,
3196,06/08/21 07:09:29 PM,87.368,,,,,
3197,06/08/21 07:10:29 PM,87.368,,,,,
3198,06/08/21 07:11:29 PM,87.552,,,,,
3199,06/08/21 07:12:29 PM,87.368,,,,,
3200,06/08/21 07:13:29 PM,87.368,,,,,
3201,06/08/21 07:14:29 PM,87.368,,,,,
3202,06/08/21 07:15:29 PM,87.368,,,,,
3203,06/08/21 07:16:29 PM,87.552,,,,,
3204,06/08/21 07:17:29 PM,87.552,,,,,
3205,06/08/21 07:18:29 PM,87.552,,,,,
3206,06/08/21 07:19:29 PM,87.368,,,,,
3207,06/08/21 07:20:29 PM,87.368,,,,,
3208,06/08/21 07:21:29 PM,87.368,,,,,
3209,06/08/21 07:22:29 PM,87.368,,,,,
3210,06/08/21 07:23:29 PM,87.368,,,,,
3211,06/08/21 07:24:29 PM,87.368,,,,,
3212,06/08/21 07:25:29 PM,87.368,,,,,
3213,06/08/21 07:26:29 PM,87.368,,,,,
3214,06/08/21 07:27:29 PM,87.368,,,,,
3215,06/08/21 07:28:29 PM,87.552,,,,,
3216,06/08/21 07:29:29 PM,87.552,,,,,
3217,06/08/21 07:30:29 PM,87.368,,,,,
3218,06/08/21 07:31:29 PM,87.368,,,,,
3219,06/08/21 07:32:29 PM,87.368,,,,,
3220,06/08/21 07:33:29 PM,87.552,,,,,
3221,06/08/21 07:34:29 PM,87.552,,,,,
3222,06/08/21 07:35:29 PM,87.368,,,,,
3223,06/08/21 07:36:29 PM,87.368,,,,,
3224,06/08/21 07:37:29 PM,87.368,,,,,
3225,06/08/21 07:38:29 PM,87.368,,,,,
3226,06/08/21 07:39:29 PM,87.368,,,,,
3227,06/08/21 07:40:29 PM,87.368,,,,,
3228,06/08/21 07:41:29 PM,87.368,,,,,
3229,06/08/21 07:42:29 PM,87.368,,,,,
3230,06/08/21 07:43:29 PM,87.368,,,,,
3231,06/08/21 07:44:29 PM,87.552,,,,,
3232,06/08/21 07:45:29 PM,87.552,,,,,
3233,06/08/21 07:46:29 PM,87.552,,,,,
3234,06/08/21 07:47:29 PM,87.552,,,,,
3235,06/08/21 07:48:29 PM,87.368,,,,,
3236,06/08/21 07:49:29 PM,87.552,,,,,
3237,06/08/21 07:50:29 PM,87.552,,,,,
3238,06/08/21 07:51:29 PM,87.368,,,,,
3239,06/08/21 07:52:29 PM,87.368,,,,,
3240,06/08/21 07:53:29 PM,87.368,,,,,
3241,06/08/21 07:54:29 PM,87.368,,,,,
3242,06/08/21 07:55:29 PM,87.552,,,,,
3243,06/08/21 07:56:29 PM,87.552,,,,,
3244,06/08/21 07:57:29 PM,87.552,,,,,
3245,06/08/21 07:58:29 PM,87.552,,,,,
3246,06/08/21 07:59:29 PM,87.552,,,,,
3247,06/08/21 08:00:29 PM,87.552,,,,,
3248,06/08/21 08:01:29 PM,87.368,,,,,
3249,06/08/21 08:02:29 PM,87.368,,,,,
3250,06/08/21 08:03:29 PM,87.186,,,,,
3251,06/08/21 08:04:29 PM,87.368,,,,,
3252,06/08/21 08:05:29 PM,87.368,,,,,
3253,06/08/21 08:06:29 PM,87.368,,,,,
3254,06/08/21 08:07:29 PM,87.368,,,,,
3255,06/08/21 08:08:29 PM,87.368,,,,,
3256,06/08/21 08:09:29 PM,87.368,,,,,
3257,06/08/21 08:10:29 PM,87.186,,,,,
3258,06/08/21 08:11:29 PM,87.368,,,,,
3259,06/08/21 08:12:29 PM,87.368,,,,,
3260,06/08/21 08:13:29 PM,87.368,,,,,
3261,06/08/21 08:14:29 PM,87.368,,,,,
3262,06/08/21 08:15:29 PM,87.368,,,,,
3263,06/08/21 08:16:29 PM,87.186,,,,,
3264,06/08/21 08:17:29 PM,87.368,,,,,
3265,06/08/21 08:18:29 PM,87.368,,,,,
3266,06/08/21 08:19:29 PM,87.368,,,,,
3267,06/08/21 08:20:29 PM,87.368,,,,,
3268,06/08/21 08:21:29 PM,87.368,,,,,
3269,06/08/21 08:22:29 PM,87.368,,,,,
3270,06/08/21 08:23:29 PM,87.368,,,,,
3271,06/08/21 08:24:29 PM,87.368,,,,,
3272,06/08/21 08:25:29 PM,87.368,,,,,
3273,06/08/21 08:26:29 PM,87.368,,,,,
3274,06/08/21 08:27:29 PM,87.368,,,,,
3275,06/08/21 08:28:29 PM,87.368,,,,,
3276,06/08/21 08:29:29 PM,87.186,,,,,
3277,06/08/21 08:30:29 PM,87.368,,,,,
3278,06/08/21 08:31:29 PM,87.186,,,,,
3279,06/08/21 08:32:29 PM,87.186,,,,,
3280,06/08/21 08:33:29 PM,87.186,,,,,
3281,06/08/21 08:34:29 PM,87.004,,,,,
3282,06/08/21 08:35:29 PM,87.186,,,,,
3283,06/08/21 08:36:29 PM,87.186,,,,,
3284,06/08/21 08:37:29 PM,87.186,,,,,
3285,06/08/21 08:38:29 PM,87.004,,,,,
3286,06/08/21 08:39:29 PM,87.004,,,,,
3287,06/08/21 08:40:29 PM,87.186,,,,,
3288,06/08/21 08:41:29 PM,87.004,,,,,
3289,06/08/21 08:42:29 PM,87.004,,,,,
3290,06/08/21 08:43:29 PM,87.004,,,,,
3291,06/08/21 08:44:29 PM,87.004,,,,,
3292,06/08/21 08:45:29 PM,87.186,,,,,
3293,06/08/21 08:46:29 PM,87.186,,,,,
3294,06/08/21 08:47:29 PM,87.186,,,,,
3295,06/08/21 08:48:29 PM,87.186,,,,,
3296,06/08/21 08:49:29 PM,87.004,,,,,
3297,06/08/21 08:50:29 PM,87.186,,,,,
3298,06/08/21 08:51:29 PM,87.186,,,,,
3299,06/08/21 08:52:29 PM,87.186,,,,,
3300,06/08/21 08:53:29 PM,87.186,,,,,
3301,06/08/21 08:54:29 PM,87.004,,,,,
3302,06/08/21 08:55:29 PM,87.004,,,,,
3303,06/08/21 08:56:29 PM,87.004,,,,,
3304,06/08/21 08:57:29 PM,87.004,,,,,
3305,06/08/21 08:58:29 PM,87.004,,,,,
3306,06/08/21 08:59:29 PM,87.004,,,,,
3307,06/08/21 09:00:29 PM,87.186,,,,,
3308,06/08/21 09:01:29 PM,87.186,,,,,
3309,06/08/21 09:02:29 PM,87.186,,,,,
3310,06/08/21 09:03:29 PM,87.186,,,,,
3311,06/08/21 09:04:29 PM,87.186,,,,,
3312,06/08/21 09:05:29 PM,87.186,,,,,
3313,06/08/21 09:06:29 PM,87.186,,,,,
3314,06/08/21 09:07:29 PM,87.004,,,,,
