"Plot Title: FL_Keys_Tank5"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20663193, SEN S/N: 20663193, LBL: FL_Keys_Tank5)","Coupler Detached (LGR S/N: 20663193)","Coupler Attached (LGR S/N: 20663193)","Host Connected (LGR S/N: 20663193)","Stopped (LGR S/N: 20663193)","End Of File (LGR S/N: 20663193)"
1717,06/07/21 06:38:32 PM,30.054,,,,,
1718,06/07/21 06:39:32 PM,30.054,,,,,
1719,06/07/21 06:40:32 PM,30.054,,,,,
1720,06/07/21 06:41:32 PM,29.953,,,,,
1721,06/07/21 06:42:32 PM,29.953,,,,,
1722,06/07/21 06:43:32 PM,29.953,,,,,
1723,06/07/21 06:44:32 PM,29.953,,,,,
1724,06/07/21 06:45:32 PM,29.953,,,,,
1725,06/07/21 06:46:32 PM,29.953,,,,,
1726,06/07/21 06:47:32 PM,29.953,,,,,
1727,06/07/21 06:48:32 PM,29.853,,,,,
1728,06/07/21 06:49:32 PM,29.853,,,,,
1729,06/07/21 06:50:32 PM,29.853,,,,,
1730,06/07/21 06:51:32 PM,29.853,,,,,
1731,06/07/21 06:52:32 PM,29.853,,,,,
1732,06/07/21 06:53:32 PM,29.853,,,,,
1733,06/07/21 06:54:32 PM,29.752,,,,,
1734,06/07/21 06:55:32 PM,29.752,,,,,
1735,06/07/21 06:56:32 PM,29.752,,,,,
1736,06/07/21 06:57:32 PM,29.752,,,,,
1737,06/07/21 06:58:32 PM,29.752,,,,,
1738,06/07/21 06:59:32 PM,29.652,,,,,
1739,06/07/21 07:00:32 PM,29.652,,,,,
1740,06/07/21 07:01:32 PM,29.652,,,,,
1741,06/07/21 07:02:32 PM,29.652,,,,,
1742,06/07/21 07:03:32 PM,29.652,,,,,
1743,06/07/21 07:04:32 PM,29.652,,,,,
1744,06/07/21 07:05:32 PM,29.552,,,,,
1745,06/07/21 07:06:32 PM,29.552,,,,,
1746,06/07/21 07:07:32 PM,29.552,,,,,
1747,06/07/21 07:08:32 PM,29.552,,,,,
1748,06/07/21 07:09:32 PM,29.552,,,,,
1749,06/07/21 07:10:32 PM,29.552,,,,,
1750,06/07/21 07:11:32 PM,29.552,,,,,
1751,06/07/21 07:12:32 PM,29.452,,,,,
1752,06/07/21 07:13:32 PM,29.452,,,,,
1753,06/07/21 07:14:32 PM,29.452,,,,,
1754,06/07/21 07:15:32 PM,29.452,,,,,
1755,06/07/21 07:16:32 PM,29.452,,,,,
1756,06/07/21 07:17:32 PM,29.352,,,,,
1757,06/07/21 07:18:32 PM,29.452,,,,,
1758,06/07/21 07:19:32 PM,29.352,,,,,
1759,06/07/21 07:20:32 PM,29.352,,,,,
1760,06/07/21 07:21:32 PM,29.352,,,,,
1761,06/07/21 07:22:32 PM,29.352,,,,,
1762,06/07/21 07:23:32 PM,29.352,,,,,
1763,06/07/21 07:24:32 PM,29.352,,,,,
1764,06/07/21 07:25:32 PM,29.352,,,,,
1765,06/07/21 07:26:32 PM,29.252,,,,,
1766,06/07/21 07:27:32 PM,29.252,,,,,
1767,06/07/21 07:28:32 PM,29.252,,,,,
1768,06/07/21 07:29:32 PM,29.252,,,,,
1769,06/07/21 07:30:32 PM,29.252,,,,,
1770,06/07/21 07:31:32 PM,29.252,,,,,
1771,06/07/21 07:32:32 PM,29.252,,,,,
1772,06/07/21 07:33:32 PM,29.152,,,,,
1773,06/07/21 07:34:32 PM,29.152,,,,,
1774,06/07/21 07:35:32 PM,29.152,,,,,
1775,06/07/21 07:36:32 PM,29.152,,,,,
1776,06/07/21 07:37:32 PM,29.152,,,,,
1777,06/07/21 07:38:32 PM,29.152,,,,,
1778,06/07/21 07:39:32 PM,29.152,,,,,
1779,06/07/21 07:40:32 PM,29.152,,,,,
1780,06/07/21 07:41:32 PM,29.053,,,,,
1781,06/07/21 07:42:32 PM,29.053,,,,,
1782,06/07/21 07:43:32 PM,29.053,,,,,
1783,06/07/21 07:44:32 PM,29.053,,,,,
1784,06/07/21 07:45:32 PM,29.053,,,,,
1785,06/07/21 07:46:32 PM,29.053,,,,,
1786,06/07/21 07:47:32 PM,29.053,,,,,
1787,06/07/21 07:48:32 PM,29.053,,,,,
1788,06/07/21 07:49:32 PM,29.053,,,,,
1789,06/07/21 07:50:32 PM,29.053,,,,,
1790,06/07/21 07:51:32 PM,29.053,,,,,
1791,06/07/21 07:52:32 PM,28.953,,,,,
1792,06/07/21 07:53:32 PM,28.953,,,,,
1793,06/07/21 07:54:32 PM,28.953,,,,,
1794,06/07/21 07:55:32 PM,28.953,,,,,
1795,06/07/21 07:56:32 PM,28.953,,,,,
1796,06/07/21 07:57:32 PM,28.953,,,,,
1797,06/07/21 07:58:32 PM,28.953,,,,,
1798,06/07/21 07:59:32 PM,28.953,,,,,
1799,06/07/21 08:00:32 PM,28.953,,,,,
1800,06/07/21 08:01:32 PM,28.953,,,,,
1801,06/07/21 08:02:32 PM,28.953,,,,,
1802,06/07/21 08:03:32 PM,28.853,,,,,
1803,06/07/21 08:04:32 PM,28.853,,,,,
1804,06/07/21 08:05:32 PM,28.853,,,,,
1805,06/07/21 08:06:32 PM,28.853,,,,,
1806,06/07/21 08:07:32 PM,28.853,,,,,
1807,06/07/21 08:08:32 PM,28.853,,,,,
1808,06/07/21 08:09:32 PM,28.853,,,,,
1809,06/07/21 08:10:32 PM,28.754,,,,,
1810,06/07/21 08:11:32 PM,28.754,,,,,
1811,06/07/21 08:12:32 PM,28.754,,,,,
1812,06/07/21 08:13:32 PM,28.754,,,,,
1813,06/07/21 08:14:32 PM,28.754,,,,,
1814,06/07/21 08:15:32 PM,28.754,,,,,
1815,06/07/21 08:16:32 PM,28.754,,,,,
1816,06/07/21 08:17:32 PM,28.754,,,,,
1817,06/07/21 08:18:32 PM,28.754,,,,,
1818,06/07/21 08:19:32 PM,28.754,,,,,
1819,06/07/21 08:20:32 PM,28.754,,,,,
1820,06/07/21 08:21:32 PM,28.655,,,,,
1821,06/07/21 08:22:32 PM,28.655,,,,,
1822,06/07/21 08:23:32 PM,28.655,,,,,
1823,06/07/21 08:24:32 PM,28.655,,,,,
1824,06/07/21 08:25:32 PM,28.655,,,,,
1825,06/07/21 08:26:32 PM,28.655,,,,,
1826,06/07/21 08:27:32 PM,28.655,,,,,
1827,06/07/21 08:28:32 PM,28.655,,,,,
1828,06/07/21 08:29:32 PM,28.555,,,,,
1829,06/07/21 08:30:32 PM,28.555,,,,,
1830,06/07/21 08:31:32 PM,28.555,,,,,
1831,06/07/21 08:32:32 PM,28.555,,,,,
1832,06/07/21 08:33:32 PM,28.555,,,,,
1833,06/07/21 08:34:32 PM,28.555,,,,,
1834,06/07/21 08:35:32 PM,28.555,,,,,
1835,06/07/21 08:36:32 PM,28.555,,,,,
1836,06/07/21 08:37:32 PM,28.555,,,,,
1837,06/07/21 08:38:32 PM,28.555,,,,,
1838,06/07/21 08:39:32 PM,28.555,,,,,
1839,06/07/21 08:40:32 PM,28.456,,,,,
1840,06/07/21 08:41:32 PM,28.456,,,,,
1841,06/07/21 08:42:32 PM,28.456,,,,,
1842,06/07/21 08:43:32 PM,28.456,,,,,
1843,06/07/21 08:44:32 PM,28.456,,,,,
1844,06/07/21 08:45:32 PM,28.456,,,,,
1845,06/07/21 08:46:32 PM,28.456,,,,,
1846,06/07/21 08:47:32 PM,28.456,,,,,
1847,06/07/21 08:48:32 PM,28.456,,,,,
1848,06/07/21 08:49:32 PM,28.456,,,,,
1849,06/07/21 08:50:32 PM,28.357,,,,,
1850,06/07/21 08:51:32 PM,28.357,,,,,
1851,06/07/21 08:52:32 PM,28.357,,,,,
1852,06/07/21 08:53:32 PM,28.357,,,,,
1853,06/07/21 08:54:32 PM,28.357,,,,,
1854,06/07/21 08:55:32 PM,28.357,,,,,
1855,06/07/21 08:56:32 PM,28.357,,,,,
1856,06/07/21 08:57:32 PM,28.357,,,,,
1857,06/07/21 08:58:32 PM,28.357,,,,,
1858,06/07/21 08:59:32 PM,28.357,,,,,
1859,06/07/21 09:00:32 PM,28.357,,,,,
1860,06/07/21 09:01:32 PM,28.357,,,,,
1861,06/07/21 09:02:32 PM,28.357,,,,,
1862,06/07/21 09:03:32 PM,28.357,,,,,
1863,06/07/21 09:04:32 PM,28.357,,,,,
1864,06/07/21 09:05:32 PM,28.357,,,,,
1865,06/07/21 09:06:32 PM,28.357,,,,,
1866,06/07/21 09:07:32 PM,28.357,,,,,
1867,06/07/21 09:08:32 PM,28.357,,,,,
1868,06/07/21 09:09:32 PM,28.258,,,,,
1869,06/07/21 09:10:32 PM,28.258,,,,,
1870,06/07/21 09:11:32 PM,28.258,,,,,
1871,06/07/21 09:12:32 PM,28.258,,,,,
1872,06/07/21 09:13:32 PM,28.258,,,,,
1873,06/07/21 09:14:32 PM,28.258,,,,,
1874,06/07/21 09:15:32 PM,28.258,,,,,
1875,06/07/21 09:16:32 PM,28.258,,,,,
1876,06/07/21 09:17:32 PM,28.258,,,,,
1877,06/07/21 09:18:32 PM,28.258,,,,,
1878,06/07/21 09:19:32 PM,28.258,,,,,
1879,06/07/21 09:20:32 PM,28.258,,,,,
1880,06/07/21 09:21:32 PM,28.258,,,,,
1881,06/07/21 09:22:32 PM,28.258,,,,,
1882,06/07/21 09:23:32 PM,28.258,,,,,
1883,06/07/21 09:24:32 PM,28.159,,,,,
1884,06/07/21 09:25:32 PM,28.159,,,,,
1885,06/07/21 09:26:32 PM,28.159,,,,,
1886,06/07/21 09:27:32 PM,28.159,,,,,
1887,06/07/21 09:28:32 PM,28.159,,,,,
1888,06/07/21 09:29:32 PM,28.159,,,,,
1889,06/07/21 09:30:32 PM,28.159,,,,,
1890,06/07/21 09:31:32 PM,28.159,,,,,
1891,06/07/21 09:32:32 PM,28.159,,,,,
1892,06/07/21 09:33:32 PM,28.159,,,,,
1893,06/07/21 09:34:32 PM,28.159,,,,,
1894,06/07/21 09:35:32 PM,28.159,,,,,
1895,06/07/21 09:36:32 PM,28.159,,,,,
1896,06/07/21 09:37:32 PM,28.060,,,,,
1897,06/07/21 09:38:32 PM,28.060,,,,,
1898,06/07/21 09:39:32 PM,28.060,,,,,
1899,06/07/21 09:40:32 PM,28.060,,,,,
1900,06/07/21 09:41:32 PM,28.060,,,,,
1901,06/07/21 09:42:32 PM,28.060,,,,,
1902,06/07/21 09:43:32 PM,28.060,,,,,
1903,06/07/21 09:44:32 PM,28.060,,,,,
1904,06/07/21 09:45:32 PM,28.060,,,,,
1905,06/07/21 09:46:32 PM,28.060,,,,,
1906,06/07/21 09:47:32 PM,28.060,,,,,
1907,06/07/21 09:48:32 PM,28.060,,,,,
1908,06/07/21 09:49:32 PM,28.060,,,,,
1909,06/07/21 09:50:32 PM,28.060,,,,,
1910,06/07/21 09:51:32 PM,28.060,,,,,
1911,06/07/21 09:52:32 PM,28.060,,,,,
1912,06/07/21 09:53:32 PM,28.060,,,,,
1913,06/07/21 09:54:32 PM,27.961,,,,,
1914,06/07/21 09:55:32 PM,27.961,,,,,
1915,06/07/21 09:56:32 PM,27.961,,,,,
1916,06/07/21 09:57:32 PM,27.961,,,,,
1917,06/07/21 09:58:32 PM,27.961,,,,,
1918,06/07/21 09:59:32 PM,27.961,,,,,
1919,06/07/21 10:00:32 PM,27.961,,,,,
1920,06/07/21 10:01:32 PM,27.961,,,,,
1921,06/07/21 10:02:32 PM,27.961,,,,,
1922,06/07/21 10:03:32 PM,27.961,,,,,
1923,06/07/21 10:04:32 PM,27.961,,,,,
1924,06/07/21 10:05:32 PM,27.961,,,,,
1925,06/07/21 10:06:32 PM,27.961,,,,,
1926,06/07/21 10:07:32 PM,27.961,,,,,
1927,06/07/21 10:08:32 PM,27.961,,,,,
1928,06/07/21 10:09:32 PM,27.961,,,,,
1929,06/07/21 10:10:32 PM,27.961,,,,,
1930,06/07/21 10:11:32 PM,27.961,,,,,
1931,06/07/21 10:12:32 PM,27.961,,,,,
1932,06/07/21 10:13:32 PM,27.961,,,,,
1933,06/07/21 10:14:32 PM,27.961,,,,,
1934,06/07/21 10:15:32 PM,27.862,,,,,
1935,06/07/21 10:16:32 PM,27.961,,,,,
1936,06/07/21 10:17:32 PM,27.862,,,,,
1937,06/07/21 10:18:32 PM,27.862,,,,,
1938,06/07/21 10:19:32 PM,27.862,,,,,
1939,06/07/21 10:20:32 PM,27.862,,,,,
1940,06/07/21 10:21:32 PM,27.862,,,,,
1941,06/07/21 10:22:32 PM,27.862,,,,,
1942,06/07/21 10:23:32 PM,27.862,,,,,
1943,06/07/21 10:24:32 PM,27.862,,,,,
1944,06/07/21 10:25:32 PM,27.862,,,,,
1945,06/07/21 10:26:32 PM,27.862,,,,,
1946,06/07/21 10:27:32 PM,27.862,,,,,
1947,06/07/21 10:28:32 PM,27.862,,,,,
1948,06/07/21 10:29:32 PM,27.862,,,,,
1949,06/07/21 10:30:32 PM,27.862,,,,,
1950,06/07/21 10:31:32 PM,27.862,,,,,
1951,06/07/21 10:32:32 PM,27.862,,,,,
1952,06/07/21 10:33:32 PM,27.862,,,,,
1953,06/07/21 10:34:32 PM,27.862,,,,,
1954,06/07/21 10:35:32 PM,27.862,,,,,
1955,06/07/21 10:36:32 PM,27.862,,,,,
1956,06/07/21 10:37:32 PM,27.862,,,,,
1957,06/07/21 10:38:32 PM,27.862,,,,,
1958,06/07/21 10:39:32 PM,27.862,,,,,
1959,06/07/21 10:40:32 PM,27.862,,,,,
1960,06/07/21 10:41:32 PM,27.862,,,,,
1961,06/07/21 10:42:32 PM,27.862,,,,,
1962,06/07/21 10:43:32 PM,27.862,,,,,
1963,06/07/21 10:44:32 PM,27.862,,,,,
1964,06/07/21 10:45:32 PM,27.862,,,,,
1965,06/07/21 10:46:32 PM,27.862,,,,,
1966,06/07/21 10:47:32 PM,27.862,,,,,
1967,06/07/21 10:48:32 PM,27.862,,,,,
1968,06/07/21 10:49:32 PM,27.862,,,,,
1969,06/07/21 10:50:32 PM,27.862,,,,,
1970,06/07/21 10:51:32 PM,27.862,,,,,
1971,06/07/21 10:52:32 PM,27.862,,,,,
1972,06/07/21 10:53:32 PM,27.862,,,,,
1973,06/07/21 10:54:32 PM,27.862,,,,,
1974,06/07/21 10:55:32 PM,27.862,,,,,
1975,06/07/21 10:56:32 PM,27.862,,,,,
1976,06/07/21 10:57:32 PM,27.862,,,,,
1977,06/07/21 10:58:32 PM,27.862,,,,,
1978,06/07/21 10:59:32 PM,27.862,,,,,
1979,06/07/21 11:00:32 PM,27.862,,,,,
1980,06/07/21 11:01:32 PM,27.862,,,,,
1981,06/07/21 11:02:32 PM,27.862,,,,,
1982,06/07/21 11:03:32 PM,27.862,,,,,
1983,06/07/21 11:04:32 PM,27.862,,,,,
1984,06/07/21 11:05:32 PM,27.862,,,,,
1985,06/07/21 11:06:32 PM,27.862,,,,,
1986,06/07/21 11:07:32 PM,27.862,,,,,
1987,06/07/21 11:08:32 PM,27.862,,,,,
1988,06/07/21 11:09:32 PM,27.862,,,,,
1989,06/07/21 11:10:32 PM,27.862,,,,,
1990,06/07/21 11:11:32 PM,27.862,,,,,
1991,06/07/21 11:12:32 PM,27.862,,,,,
1992,06/07/21 11:13:32 PM,27.862,,,,,
1993,06/07/21 11:14:32 PM,27.862,,,,,
1994,06/07/21 11:15:32 PM,27.862,,,,,
1995,06/07/21 11:16:32 PM,27.862,,,,,
1996,06/07/21 11:17:32 PM,27.862,,,,,
1997,06/07/21 11:18:32 PM,27.862,,,,,
1998,06/07/21 11:19:32 PM,27.862,,,,,
1999,06/07/21 11:20:32 PM,27.862,,,,,
2000,06/07/21 11:21:32 PM,27.862,,,,,
2001,06/07/21 11:22:32 PM,27.862,,,,,
2002,06/07/21 11:23:32 PM,27.862,,,,,
2003,06/07/21 11:24:32 PM,27.862,,,,,
2004,06/07/21 11:25:32 PM,27.862,,,,,
2005,06/07/21 11:26:32 PM,27.862,,,,,
2006,06/07/21 11:27:32 PM,27.862,,,,,
2007,06/07/21 11:28:32 PM,27.862,,,,,
2008,06/07/21 11:29:32 PM,27.862,,,,,
2009,06/07/21 11:30:32 PM,27.862,,,,,
2010,06/07/21 11:31:32 PM,27.862,,,,,
2011,06/07/21 11:32:32 PM,27.862,,,,,
2012,06/07/21 11:33:32 PM,27.862,,,,,
2013,06/07/21 11:34:32 PM,27.862,,,,,
2014,06/07/21 11:35:32 PM,27.862,,,,,
2015,06/07/21 11:36:32 PM,27.862,,,,,
2016,06/07/21 11:37:32 PM,27.862,,,,,
2017,06/07/21 11:38:32 PM,27.862,,,,,
2018,06/07/21 11:39:32 PM,27.862,,,,,
2019,06/07/21 11:40:32 PM,27.862,,,,,
2020,06/07/21 11:41:32 PM,27.862,,,,,
2021,06/07/21 11:42:32 PM,27.862,,,,,
2022,06/07/21 11:43:32 PM,27.862,,,,,
2023,06/07/21 11:44:32 PM,27.862,,,,,
2024,06/07/21 11:45:32 PM,27.862,,,,,
2025,06/07/21 11:46:32 PM,27.862,,,,,
2026,06/07/21 11:47:32 PM,27.862,,,,,
2027,06/07/21 11:48:32 PM,27.862,,,,,
2028,06/07/21 11:49:32 PM,27.862,,,,,
2029,06/07/21 11:50:32 PM,27.862,,,,,
2030,06/07/21 11:51:32 PM,27.862,,,,,
2031,06/07/21 11:52:32 PM,27.862,,,,,
2032,06/07/21 11:53:32 PM,27.862,,,,,
2033,06/07/21 11:54:32 PM,27.862,,,,,
2034,06/07/21 11:55:32 PM,27.862,,,,,
2035,06/07/21 11:56:32 PM,27.862,,,,,
2036,06/07/21 11:57:32 PM,27.862,,,,,
2037,06/07/21 11:58:32 PM,27.862,,,,,
2038,06/07/21 11:59:32 PM,27.862,,,,,
2039,06/08/21 12:00:32 AM,27.862,,,,,
2040,06/08/21 12:01:32 AM,27.862,,,,,
2041,06/08/21 12:02:32 AM,27.862,,,,,
2042,06/08/21 12:03:32 AM,27.764,,,,,
2043,06/08/21 12:04:32 AM,27.764,,,,,
2044,06/08/21 12:05:32 AM,27.764,,,,,
2045,06/08/21 12:06:32 AM,27.764,,,,,
2046,06/08/21 12:07:32 AM,27.764,,,,,
2047,06/08/21 12:08:32 AM,27.764,,,,,
2048,06/08/21 12:09:32 AM,27.764,,,,,
2049,06/08/21 12:10:32 AM,27.764,,,,,
2050,06/08/21 12:11:32 AM,27.764,,,,,
2051,06/08/21 12:12:32 AM,27.764,,,,,
2052,06/08/21 12:13:32 AM,27.764,,,,,
2053,06/08/21 12:14:32 AM,27.764,,,,,
2054,06/08/21 12:15:32 AM,27.764,,,,,
2055,06/08/21 12:16:32 AM,27.764,,,,,
2056,06/08/21 12:17:32 AM,27.764,,,,,
2057,06/08/21 12:18:32 AM,27.764,,,,,
2058,06/08/21 12:19:32 AM,27.764,,,,,
2059,06/08/21 12:20:32 AM,27.764,,,,,
2060,06/08/21 12:21:32 AM,27.764,,,,,
2061,06/08/21 12:22:32 AM,27.764,,,,,
2062,06/08/21 12:23:32 AM,27.764,,,,,
2063,06/08/21 12:24:32 AM,27.764,,,,,
2064,06/08/21 12:25:32 AM,27.764,,,,,
2065,06/08/21 12:26:32 AM,27.764,,,,,
2066,06/08/21 12:27:32 AM,27.764,,,,,
2067,06/08/21 12:28:32 AM,27.862,,,,,
2068,06/08/21 12:29:32 AM,27.764,,,,,
2069,06/08/21 12:30:32 AM,27.764,,,,,
2070,06/08/21 12:31:32 AM,27.764,,,,,
2071,06/08/21 12:32:32 AM,27.764,,,,,
2072,06/08/21 12:33:32 AM,27.764,,,,,
2073,06/08/21 12:34:32 AM,27.764,,,,,
2074,06/08/21 12:35:32 AM,27.764,,,,,
2075,06/08/21 12:36:32 AM,27.764,,,,,
2076,06/08/21 12:37:32 AM,27.764,,,,,
2077,06/08/21 12:38:32 AM,27.764,,,,,
2078,06/08/21 12:39:32 AM,27.764,,,,,
2079,06/08/21 12:40:32 AM,27.764,,,,,
2080,06/08/21 12:41:32 AM,27.764,,,,,
2081,06/08/21 12:42:32 AM,27.764,,,,,
2082,06/08/21 12:43:32 AM,27.764,,,,,
2083,06/08/21 12:44:32 AM,27.764,,,,,
2084,06/08/21 12:45:32 AM,27.764,,,,,
2085,06/08/21 12:46:32 AM,27.764,,,,,
2086,06/08/21 12:47:32 AM,27.764,,,,,
2087,06/08/21 12:48:32 AM,27.764,,,,,
2088,06/08/21 12:49:32 AM,27.764,,,,,
2089,06/08/21 12:50:32 AM,27.764,,,,,
2090,06/08/21 12:51:32 AM,27.764,,,,,
2091,06/08/21 12:52:32 AM,27.764,,,,,
2092,06/08/21 12:53:32 AM,27.764,,,,,
2093,06/08/21 12:54:32 AM,27.764,,,,,
2094,06/08/21 12:55:32 AM,27.764,,,,,
2095,06/08/21 12:56:32 AM,27.764,,,,,
2096,06/08/21 12:57:32 AM,27.764,,,,,
2097,06/08/21 12:58:32 AM,27.764,,,,,
2098,06/08/21 12:59:32 AM,27.764,,,,,
2099,06/08/21 01:00:32 AM,27.764,,,,,
2100,06/08/21 01:01:32 AM,27.764,,,,,
2101,06/08/21 01:02:32 AM,27.764,,,,,
2102,06/08/21 01:03:32 AM,27.764,,,,,
2103,06/08/21 01:04:32 AM,27.764,,,,,
2104,06/08/21 01:05:32 AM,27.764,,,,,
2105,06/08/21 01:06:32 AM,27.764,,,,,
2106,06/08/21 01:07:32 AM,27.764,,,,,
2107,06/08/21 01:08:32 AM,27.764,,,,,
2108,06/08/21 01:09:32 AM,27.764,,,,,
2109,06/08/21 01:10:32 AM,27.764,,,,,
2110,06/08/21 01:11:32 AM,27.764,,,,,
2111,06/08/21 01:12:32 AM,27.764,,,,,
2112,06/08/21 01:13:32 AM,27.764,,,,,
2113,06/08/21 01:14:32 AM,27.764,,,,,
2114,06/08/21 01:15:32 AM,27.764,,,,,
2115,06/08/21 01:16:32 AM,27.764,,,,,
2116,06/08/21 01:17:32 AM,27.764,,,,,
2117,06/08/21 01:18:32 AM,27.764,,,,,
2118,06/08/21 01:19:32 AM,27.764,,,,,
2119,06/08/21 01:20:32 AM,27.764,,,,,
2120,06/08/21 01:21:32 AM,27.764,,,,,
2121,06/08/21 01:22:32 AM,27.764,,,,,
2122,06/08/21 01:23:32 AM,27.764,,,,,
2123,06/08/21 01:24:32 AM,27.862,,,,,
2124,06/08/21 01:25:32 AM,27.862,,,,,
2125,06/08/21 01:26:32 AM,27.862,,,,,
2126,06/08/21 01:27:32 AM,27.862,,,,,
2127,06/08/21 01:28:32 AM,27.862,,,,,
2128,06/08/21 01:29:32 AM,27.862,,,,,
2129,06/08/21 01:30:32 AM,27.862,,,,,
2130,06/08/21 01:31:32 AM,27.862,,,,,
2131,06/08/21 01:32:32 AM,27.862,,,,,
2132,06/08/21 01:33:32 AM,27.862,,,,,
2133,06/08/21 01:34:32 AM,27.862,,,,,
2134,06/08/21 01:35:32 AM,27.862,,,,,
2135,06/08/21 01:36:32 AM,27.764,,,,,
2136,06/08/21 01:37:32 AM,27.764,,,,,
2137,06/08/21 01:38:32 AM,27.764,,,,,
2138,06/08/21 01:39:32 AM,27.764,,,,,
2139,06/08/21 01:40:32 AM,27.764,,,,,
2140,06/08/21 01:41:32 AM,27.764,,,,,
2141,06/08/21 01:42:32 AM,27.764,,,,,
2142,06/08/21 01:43:32 AM,27.764,,,,,
2143,06/08/21 01:44:32 AM,27.764,,,,,
2144,06/08/21 01:45:32 AM,27.764,,,,,
2145,06/08/21 01:46:32 AM,27.764,,,,,
2146,06/08/21 01:47:32 AM,27.764,,,,,
2147,06/08/21 01:48:32 AM,27.764,,,,,
2148,06/08/21 01:49:32 AM,27.764,,,,,
2149,06/08/21 01:50:32 AM,27.764,,,,,
2150,06/08/21 01:51:32 AM,27.764,,,,,
2151,06/08/21 01:52:32 AM,27.764,,,,,
2152,06/08/21 01:53:32 AM,27.764,,,,,
2153,06/08/21 01:54:32 AM,27.764,,,,,
2154,06/08/21 01:55:32 AM,27.665,,,,,
2155,06/08/21 01:56:32 AM,27.665,,,,,
2156,06/08/21 01:57:32 AM,27.665,,,,,
2157,06/08/21 01:58:32 AM,27.665,,,,,
2158,06/08/21 01:59:32 AM,27.665,,,,,
2159,06/08/21 02:00:32 AM,27.665,,,,,
2160,06/08/21 02:01:32 AM,27.665,,,,,
2161,06/08/21 02:02:32 AM,27.665,,,,,
2162,06/08/21 02:03:32 AM,27.665,,,,,
2163,06/08/21 02:04:32 AM,27.665,,,,,
2164,06/08/21 02:05:32 AM,27.665,,,,,
2165,06/08/21 02:06:32 AM,27.665,,,,,
2166,06/08/21 02:07:32 AM,27.665,,,,,
2167,06/08/21 02:08:32 AM,27.665,,,,,
2168,06/08/21 02:09:32 AM,27.665,,,,,
2169,06/08/21 02:10:32 AM,27.665,,,,,
2170,06/08/21 02:11:32 AM,27.665,,,,,
2171,06/08/21 02:12:32 AM,27.665,,,,,
2172,06/08/21 02:13:32 AM,27.665,,,,,
2173,06/08/21 02:14:32 AM,27.665,,,,,
2174,06/08/21 02:15:32 AM,27.665,,,,,
2175,06/08/21 02:16:32 AM,27.665,,,,,
2176,06/08/21 02:17:32 AM,27.665,,,,,
2177,06/08/21 02:18:32 AM,27.665,,,,,
2178,06/08/21 02:19:32 AM,27.665,,,,,
2179,06/08/21 02:20:32 AM,27.665,,,,,
2180,06/08/21 02:21:32 AM,27.665,,,,,
2181,06/08/21 02:22:32 AM,27.665,,,,,
2182,06/08/21 02:23:32 AM,27.665,,,,,
2183,06/08/21 02:24:32 AM,27.665,,,,,
2184,06/08/21 02:25:32 AM,27.665,,,,,
2185,06/08/21 02:26:32 AM,27.665,,,,,
2186,06/08/21 02:27:32 AM,27.665,,,,,
2187,06/08/21 02:28:32 AM,27.665,,,,,
2188,06/08/21 02:29:32 AM,27.665,,,,,
2189,06/08/21 02:30:32 AM,27.665,,,,,
2190,06/08/21 02:31:32 AM,27.665,,,,,
2191,06/08/21 02:32:32 AM,27.665,,,,,
2192,06/08/21 02:33:32 AM,27.665,,,,,
2193,06/08/21 02:34:32 AM,27.665,,,,,
2194,06/08/21 02:35:32 AM,27.665,,,,,
2195,06/08/21 02:36:32 AM,27.665,,,,,
2196,06/08/21 02:37:32 AM,27.567,,,,,
2197,06/08/21 02:38:32 AM,27.567,,,,,
2198,06/08/21 02:39:32 AM,27.567,,,,,
2199,06/08/21 02:40:32 AM,27.567,,,,,
2200,06/08/21 02:41:32 AM,27.567,,,,,
2201,06/08/21 02:42:32 AM,27.567,,,,,
2202,06/08/21 02:43:32 AM,27.567,,,,,
2203,06/08/21 02:44:32 AM,27.567,,,,,
2204,06/08/21 02:45:32 AM,27.567,,,,,
2205,06/08/21 02:46:32 AM,27.665,,,,,
2206,06/08/21 02:47:32 AM,27.567,,,,,
2207,06/08/21 02:48:32 AM,27.567,,,,,
2208,06/08/21 02:49:32 AM,27.567,,,,,
2209,06/08/21 02:50:32 AM,27.567,,,,,
2210,06/08/21 02:51:32 AM,27.567,,,,,
2211,06/08/21 02:52:32 AM,27.567,,,,,
2212,06/08/21 02:53:32 AM,27.567,,,,,
2213,06/08/21 02:54:32 AM,27.567,,,,,
2214,06/08/21 02:55:32 AM,27.567,,,,,
2215,06/08/21 02:56:32 AM,27.567,,,,,
2216,06/08/21 02:57:32 AM,27.567,,,,,
2217,06/08/21 02:58:32 AM,27.567,,,,,
2218,06/08/21 02:59:32 AM,27.567,,,,,
2219,06/08/21 03:00:32 AM,27.567,,,,,
2220,06/08/21 03:01:32 AM,27.567,,,,,
2221,06/08/21 03:02:32 AM,27.567,,,,,
2222,06/08/21 03:03:32 AM,27.567,,,,,
2223,06/08/21 03:04:32 AM,27.567,,,,,
2224,06/08/21 03:05:32 AM,27.567,,,,,
2225,06/08/21 03:06:32 AM,27.567,,,,,
2226,06/08/21 03:07:32 AM,27.567,,,,,
2227,06/08/21 03:08:32 AM,27.567,,,,,
