Sample	Top over-represented sequence	Sum of remaining over-represented sequences
20210610T1400_CBASS_US_MoteOff_Past_1_34_750_RNASeq_R1_val_1	0.4508623776449909	9.022822670324583
20210610T1400_CBASS_US_MoteOff_Past_1_34_750_RNASeq_R2_val_2	0.4522393276126876	8.720187426757738
20210610T1400_CBASS_US_MoteOff_Past_1_37_1140_RNASeq_R1_val_1	0.3952594483018653	8.409159772474652
20210610T1400_CBASS_US_MoteOff_Past_1_37_1140_RNASeq_R2_val_2	0.3967804466852042	8.416484580478624
20210610T1400_CBASS_US_MoteOff_Past_1_37_180_RNASeq_R1_val_1	0.8969972506565292	11.16885382682142
20210610T1400_CBASS_US_MoteOff_Past_1_37_180_RNASeq_R2_val_2	0.898304784623825	10.889548166921818
20210610T1400_CBASS_US_MoteOff_Past_1_37_360_RNASeq_R1_val_1	0.32314371093686467	1.6975006986451462
20210610T1400_CBASS_US_MoteOff_Past_1_37_360_RNASeq_R2_val_2	0.31073813892762037	1.6964952410806307
20210610T1400_CBASS_US_MoteOff_Past_1_37_420_RNASeq_R1_val_1	0.2587995050400362	1.9802785081221712
20210610T1400_CBASS_US_MoteOff_Past_1_37_420_RNASeq_R2_val_2	0.25908434457539914	2.021397943447161
20210610T1400_CBASS_US_MoteOff_Past_1_37_750_RNASeq_R1_val_1	0.2587853116674242	3.3492460025076616
20210610T1400_CBASS_US_MoteOff_Past_1_37_750_RNASeq_R2_val_2	0.2587674914421338	3.3961310152467465
20210610T1400_CBASS_US_MoteOff_Past_1_39_1140_RNASeq_R1_val_1	0.8750548872301294	20.37457536392427
20210610T1400_CBASS_US_MoteOff_Past_1_39_1140_RNASeq_R2_val_2	0.878459459761204	20.44545181621983
20210610T1400_CBASS_US_MoteOff_Past_1_39_180_RNASeq_R1_val_1	1.2965780891324448	6.564976510403874
20210610T1400_CBASS_US_MoteOff_Past_1_39_180_RNASeq_R2_val_2	1.2996971334785385	6.216528048754454
20210610T1400_CBASS_US_MoteOff_Past_1_39_360_RNASeq_R1_val_1	0.1263223360277488	0.0
20210610T1400_CBASS_US_MoteOff_Past_1_39_360_RNASeq_R2_val_2	0.12111684964267945	0.0
20210610T1400_CBASS_US_MoteOff_Past_1_39_420_RNASeq_R1_val_1	0.12821931650668394	0.0
20210610T1400_CBASS_US_MoteOff_Past_1_39_420_RNASeq_R2_val_2	0.1296931760561432	0.0
20210610T1400_CBASS_US_MoteOff_Past_1_39_750_RNASeq_R1_val_1	2.839816463447921	29.35613174918795
20210610T1400_CBASS_US_MoteOff_Past_1_39_750_RNASeq_R2_val_2	2.8444896441372904	29.454778472200324
20210610T1400_CBASS_US_MoteOff_Past_1_T0_0_RNASeq_R1_val_1	0.3447561656272813	4.665739071067337
20210610T1400_CBASS_US_MoteOff_Past_1_T0_0_RNASeq_R2_val_2	0.32777748058618267	4.137670358621198
20210610T1400_CBASS_US_MoteOff_Past_1_only_seq_RNASeq_R1_val_1	0.29656273930821647	1.4151152350455307
20210610T1400_CBASS_US_MoteOff_Past_1_only_seq_RNASeq_R2_val_2	0.29716773919131817	1.2926232671880467
20210610T1400_CBASS_US_MoteOff_Past_2_30_1140_RNASeq_R1_val_1	0.30000300074220887	2.9345312118972213
20210610T1400_CBASS_US_MoteOff_Past_2_30_1140_RNASeq_R2_val_2	0.296009924480055	2.8916186991060826
20210610T1400_CBASS_US_MoteOff_Past_2_30_180_RNASeq_R1_val_1	0.2305123548553698	1.318297117823646
20210610T1400_CBASS_US_MoteOff_Past_2_30_180_RNASeq_R2_val_2	0.2327185981070967	1.259588610955659
20210610T1400_CBASS_US_MoteOff_Past_2_30_360_RNASeq_R1_val_1	0.5768262058073005	7.019336380124841
20210610T1400_CBASS_US_MoteOff_Past_2_30_360_RNASeq_R2_val_2	0.5781994198933383	6.9769629168985325
20210610T1400_CBASS_US_MoteOff_Past_2_30_420_RNASeq_R1_val_1	0.40585027006969454	5.65163359753586
20210610T1400_CBASS_US_MoteOff_Past_2_30_420_RNASeq_R2_val_2	0.4007085172844721	5.707467461583971
20210610T1400_CBASS_US_MoteOff_Past_2_30_750_RNASeq_R1_val_1	0.2763147824705449	3.3929050403377174
20210610T1400_CBASS_US_MoteOff_Past_2_30_750_RNASeq_R2_val_2	0.2752643399801171	3.193897016264094
20210610T1400_CBASS_US_MoteOff_Past_2_34_1140_RNASeq_R1_val_1	0.33262630439826024	9.094947772125133
20210610T1400_CBASS_US_MoteOff_Past_2_34_1140_RNASeq_R2_val_2	0.33343144341882286	8.91309024238386
20210610T1400_CBASS_US_MoteOff_Past_2_34_180_RNASeq_R1_val_1	0.2503659493823057	1.6766197827168177
20210610T1400_CBASS_US_MoteOff_Past_2_34_180_RNASeq_R2_val_2	0.2456928759496416	1.5430865620558223
20210610T1400_CBASS_US_MoteOff_Past_2_34_360_RNASeq_R1_val_1	1.0356291901302521	11.306007097317586
20210610T1400_CBASS_US_MoteOff_Past_2_34_360_RNASeq_R2_val_2	1.0380789733863935	11.303643104136574
20210610T1400_CBASS_US_MoteOff_Past_2_34_420_RNASeq_R1_val_1	0.3349269513928305	4.335569637869608
20210610T1400_CBASS_US_MoteOff_Past_2_34_420_RNASeq_R2_val_2	0.33552362418408355	4.118375366422944
20210610T1400_CBASS_US_MoteOff_Past_2_34_750_RNASeq_R1_val_1	0.358306619252404	4.510979626073708
20210610T1400_CBASS_US_MoteOff_Past_2_34_750_RNASeq_R2_val_2	0.35660896757057686	4.103090089843429
20210610T1400_CBASS_US_MoteOff_Past_2_37_1140_RNASeq_R1_val_1	0.3077327501707297	5.627748938408372
20210610T1400_CBASS_US_MoteOff_Past_2_37_1140_RNASeq_R2_val_2	0.3094886020487853	5.622918554058128
20210610T1400_CBASS_US_MoteOff_Past_2_37_180_RNASeq_R1_val_1	0.5957134684368915	9.72459543417214
20210610T1400_CBASS_US_MoteOff_Past_2_37_180_RNASeq_R2_val_2	0.596933694979858	9.705608483195698
20210610T1400_CBASS_US_MoteOff_Past_2_37_360_RNASeq_R1_val_1	0.41141032657619636	5.53440963986567
20210610T1400_CBASS_US_MoteOff_Past_2_37_360_RNASeq_R2_val_2	0.37267320961107797	5.369550770301762
20210610T1400_CBASS_US_MoteOff_Past_2_37_420_RNASeq_R1_val_1	0.3079349786959696	2.5919925430025317
20210610T1400_CBASS_US_MoteOff_Past_2_37_420_RNASeq_R2_val_2	0.3000455630056561	2.4202249670144185
20210610T1400_CBASS_US_MoteOff_Past_2_37_750_RNASeq_R1_val_1	0.5538535053187605	8.383345191922064
20210610T1400_CBASS_US_MoteOff_Past_2_37_750_RNASeq_R2_val_2	0.5557663318391498	8.227211228460098
20210610T1400_CBASS_US_MoteOff_Past_2_39_1140_RNASeq_R1_val_1	0.7076892368998621	16.051410768980162
20210610T1400_CBASS_US_MoteOff_Past_2_39_1140_RNASeq_R2_val_2	0.711071168986001	16.115065973454463
20210610T1400_CBASS_US_MoteOff_Past_2_39_180_RNASeq_R1_val_1	6.178492807491787	8.518008796047784
20210610T1400_CBASS_US_MoteOff_Past_2_39_180_RNASeq_R2_val_2	6.185182045664164	8.418045742072088
20210610T1400_CBASS_US_MoteOff_Past_2_39_360_RNASeq_R1_val_1	0.25497407100247416	0.7047695137536829
20210610T1400_CBASS_US_MoteOff_Past_2_39_360_RNASeq_R2_val_2	0.25406728117482863	0.6850001110990591
20210610T1400_CBASS_US_MoteOff_Past_2_39_420_RNASeq_R1_val_1	0.1736150261525181	0.3564693426060762
20210610T1400_CBASS_US_MoteOff_Past_2_39_420_RNASeq_R2_val_2	0.16175727319073066	0.24585174035423815
20210610T1400_CBASS_US_MoteOff_Past_2_39_750_RNASeq_R1_val_1	0.5890058612905343	13.07870396907341
20210610T1400_CBASS_US_MoteOff_Past_2_39_750_RNASeq_R2_val_2	0.5901911926505649	13.104314048093048
20210610T1400_CBASS_US_MoteOff_Past_2_T0_0_RNASeq_R1_val_1	1.1599501625290802	9.333883553244304
20210610T1400_CBASS_US_MoteOff_Past_2_T0_0_RNASeq_R2_val_2	1.1648424180885295	9.14892634051206
20210610T1400_CBASS_US_MoteOff_Past_2_only_seq_RNASeq_R1_val_1	0.1984432832134632	1.2185145869331664
20210610T1400_CBASS_US_MoteOff_Past_2_only_seq_RNASeq_R2_val_2	0.18582080466816037	1.0624136502389856
20210610T1400_CBASS_US_MoteOff_Past_3_30_1140_RNASeq_R1_val_1	0.5125029862229432	15.855273211087193
20210610T1400_CBASS_US_MoteOff_Past_3_30_1140_RNASeq_R2_val_2	0.5136918386001714	15.11824110520636
20210610T1400_CBASS_US_MoteOff_Past_3_30_180_RNASeq_R1_val_1	0.37771860858015527	5.26566543141695
20210610T1400_CBASS_US_MoteOff_Past_3_30_180_RNASeq_R2_val_2	0.37019042623609993	5.206231239794673
20210610T1400_CBASS_US_MoteOff_Past_3_30_360_RNASeq_R1_val_1	1.9995971017305239	20.541792564112313
20210610T1400_CBASS_US_MoteOff_Past_3_30_360_RNASeq_R2_val_2	2.00229928677685	20.4022507366925
20210610T1400_CBASS_US_MoteOff_Past_3_30_420_RNASeq_R1_val_1	0.20047532041518354	1.0011301102191348
20210610T1400_CBASS_US_MoteOff_Past_3_30_420_RNASeq_R2_val_2	0.19705382746136035	0.9668833824192501
20210610T1400_CBASS_US_MoteOff_Past_3_30_750_RNASeq_R1_val_1	0.4295929317520893	5.733464029979619
20210610T1400_CBASS_US_MoteOff_Past_3_30_750_RNASeq_R2_val_2	0.431044372382278	5.708800704194334
20210610T1400_CBASS_US_MoteOff_Past_3_34_1140_RNASeq_R1_val_1	0.6293869983567507	17.00699118361227
20210610T1400_CBASS_US_MoteOff_Past_3_34_1140_RNASeq_R2_val_2	0.6324644713487265	16.532710170866423
20210610T1400_CBASS_US_MoteOff_Past_3_34_180_RNASeq_R1_val_1	1.1594794906374424	13.852017815542878
20210610T1400_CBASS_US_MoteOff_Past_3_34_180_RNASeq_R2_val_2	1.1614343559535856	13.602095411987104
20210610T1400_CBASS_US_MoteOff_Past_3_34_360_RNASeq_R1_val_1	0.35530805449795794	6.066369742889618
20210610T1400_CBASS_US_MoteOff_Past_3_34_360_RNASeq_R2_val_2	0.3430200264414009	6.203447677493506
20210610T1400_CBASS_US_MoteOff_Past_3_34_420_RNASeq_R1_val_1	0.256641486953364	1.7694952334107024
20210610T1400_CBASS_US_MoteOff_Past_3_34_420_RNASeq_R2_val_2	0.2586656047593098	1.6399673039931995
20210610T1400_CBASS_US_MoteOff_Past_3_34_750_RNASeq_R1_val_1	1.674019526369202	19.36954035012935
20210610T1400_CBASS_US_MoteOff_Past_3_34_750_RNASeq_R2_val_2	1.676342511209184	19.1965444622818
20210610T1400_CBASS_US_MoteOff_Past_3_37_1140_RNASeq_R1_val_1	0.5756886440330625	13.46201891672625
20210610T1400_CBASS_US_MoteOff_Past_3_37_1140_RNASeq_R2_val_2	0.5781610539500609	13.298554334549904
20210610T1400_CBASS_US_MoteOff_Past_3_37_180_RNASeq_R1_val_1	0.17109701330832214	0.5794187113479047
20210610T1400_CBASS_US_MoteOff_Past_3_37_180_RNASeq_R2_val_2	0.17263605919093514	0.46204081203395375
20210610T1400_CBASS_US_MoteOff_Past_3_37_360_RNASeq_R1_val_1	0.3840170943042504	3.759166462283116
20210610T1400_CBASS_US_MoteOff_Past_3_37_360_RNASeq_R2_val_2	0.37108913474643557	3.3742464406464574
20210610T1400_CBASS_US_MoteOff_Past_3_37_420_RNASeq_R1_val_1	2.9017648784592116	25.25710592513429
20210610T1400_CBASS_US_MoteOff_Past_3_37_420_RNASeq_R2_val_2	2.907300524038263	25.328598745008403
20210610T1400_CBASS_US_MoteOff_Past_3_37_750_RNASeq_R1_val_1	0.3081772840459509	3.541424029676042
20210610T1400_CBASS_US_MoteOff_Past_3_37_750_RNASeq_R2_val_2	0.30512757227792453	3.51406459621865
20210610T1400_CBASS_US_MoteOff_Past_3_39_1140_RNASeq_R1_val_1	0.5008763094316206	10.284161255363323
20210610T1400_CBASS_US_MoteOff_Past_3_39_1140_RNASeq_R2_val_2	0.5028813635471295	10.323928161987583
20210610T1400_CBASS_US_MoteOff_Past_3_39_180_RNASeq_R1_val_1	0.1822167970423554	0.5985656297703708
20210610T1400_CBASS_US_MoteOff_Past_3_39_180_RNASeq_R2_val_2	0.1761141237836679	0.39653640260951095
20210610T1400_CBASS_US_MoteOff_Past_3_39_360_RNASeq_R1_val_1	0.0	0.0
20210610T1400_CBASS_US_MoteOff_Past_3_39_360_RNASeq_R2_val_2	0.0	0.0
20210610T1400_CBASS_US_MoteOff_Past_3_39_420_RNASeq_R1_val_1	0.22015518335578724	1.8554440591617414
20210610T1400_CBASS_US_MoteOff_Past_3_39_420_RNASeq_R2_val_2	0.22104319967124272	1.857634499406532
20210610T1400_CBASS_US_MoteOff_Past_3_39_750_RNASeq_R1_val_1	3.6330767365036287	83.8059303484877
20210610T1400_CBASS_US_MoteOff_Past_3_39_750_RNASeq_R2_val_2	3.642816502923093	84.01666069384115
20210610T1400_CBASS_US_MoteOff_Past_3_T0_0_RNASeq_R1_val_1	0.4051813564302638	5.479944819278764
20210610T1400_CBASS_US_MoteOff_Past_3_T0_0_RNASeq_R2_val_2	0.38421472331437534	5.295134387423395
20210610T1400_CBASS_US_MoteOff_Past_3_only_seq_RNASeq_R1_val_1	0.29758358600764684	1.4933357281791844
20210610T1400_CBASS_US_MoteOff_Past_3_only_seq_RNASeq_R2_val_2	0.286874692207995	1.4375917040890893
20210610T1400_CBASS_US_MoteOff_Past_4_30_1140_RNASeq_R1_val_1	0.3418508602378153	7.602838996321468
20210610T1400_CBASS_US_MoteOff_Past_4_30_1140_RNASeq_R2_val_2	0.33010164578742773	7.2934379883173
20210610T1400_CBASS_US_MoteOff_Past_4_30_180_RNASeq_R1_val_1	0.38303953976202176	5.298417249708327
20210610T1400_CBASS_US_MoteOff_Past_4_30_180_RNASeq_R2_val_2	0.3673367975923804	5.376729643349233
20210610T1400_CBASS_US_MoteOff_Past_4_30_360_RNASeq_R1_val_1	1.3732585494549396	15.047012319364269
20210610T1400_CBASS_US_MoteOff_Past_4_30_360_RNASeq_R2_val_2	1.3748588722434512	15.066170793598367
20210610T1400_CBASS_US_MoteOff_Past_4_30_420_RNASeq_R1_val_1	0.27580202726971087	1.8889913633669526
20210610T1400_CBASS_US_MoteOff_Past_4_30_420_RNASeq_R2_val_2	0.26928368847084166	1.7273100233888945
20210610T1400_CBASS_US_MoteOff_Past_4_30_750_RNASeq_R1_val_1	0.3574092388009319	4.524439050418402
20210610T1400_CBASS_US_MoteOff_Past_4_30_750_RNASeq_R2_val_2	0.3590370325103638	4.449051854250335
20210610T1400_CBASS_US_MoteOff_Past_4_34_1140_RNASeq_R1_val_1	0.759695549355167	20.107988258395338
20210610T1400_CBASS_US_MoteOff_Past_4_34_1140_RNASeq_R2_val_2	0.7637237259202164	19.712968568694787
20210610T1400_CBASS_US_MoteOff_Past_4_34_180_RNASeq_R1_val_1	0.3767131141680393	4.411210805283386
20210610T1400_CBASS_US_MoteOff_Past_4_34_180_RNASeq_R2_val_2	0.35369846492559365	4.516584442582767
20210610T1400_CBASS_US_MoteOff_Past_4_34_360_RNASeq_R1_val_1	0.372070497760007	2.6926039579811096
20210610T1400_CBASS_US_MoteOff_Past_4_34_360_RNASeq_R2_val_2	0.35235720435532186	2.280064531394299
20210610T1400_CBASS_US_MoteOff_Past_4_34_420_RNASeq_R1_val_1	0.20056015758359264	0.1145224618866389
20210610T1400_CBASS_US_MoteOff_Past_4_34_420_RNASeq_R2_val_2	0.18544535493051661	0.11411568957727847
20210610T1400_CBASS_US_MoteOff_Past_4_34_750_RNASeq_R1_val_1	0.35357464530722654	4.883041390313906
20210610T1400_CBASS_US_MoteOff_Past_4_34_750_RNASeq_R2_val_2	0.35540567401577555	4.556866138533951
20210610T1400_CBASS_US_MoteOff_Past_4_37_1140_RNASeq_R1_val_1	0.6578314468515468	14.785967034278631
20210610T1400_CBASS_US_MoteOff_Past_4_37_1140_RNASeq_R2_val_2	0.660130342416911	14.839067662781238
20210610T1400_CBASS_US_MoteOff_Past_4_37_180_RNASeq_R1_val_1	1.521427251846938	10.273450772740606
20210610T1400_CBASS_US_MoteOff_Past_4_37_180_RNASeq_R2_val_2	1.5249944240414435	10.143215529316112
20210610T1400_CBASS_US_MoteOff_Past_4_37_360_RNASeq_R1_val_1	0.27894482289937694	2.157788521514889
20210610T1400_CBASS_US_MoteOff_Past_4_37_360_RNASeq_R2_val_2	0.2821812135792956	1.9834318510991453
20210610T1400_CBASS_US_MoteOff_Past_4_37_420_RNASeq_R1_val_1	0.2677991012525163	1.7896826270704045
20210610T1400_CBASS_US_MoteOff_Past_4_37_420_RNASeq_R2_val_2	0.26422127582197846	1.762877241922309
20210610T1400_CBASS_US_MoteOff_Past_4_37_750_RNASeq_R1_val_1	0.8523310413198963	10.922760004929838
20210610T1400_CBASS_US_MoteOff_Past_4_37_750_RNASeq_R2_val_2	0.8537341490138293	10.69927041108618
20210610T1400_CBASS_US_MoteOff_Past_4_39_1140_RNASeq_R1_val_1	1.8678640738640142	41.559708114252786
20210610T1400_CBASS_US_MoteOff_Past_4_39_1140_RNASeq_R2_val_2	1.874966766771573	41.72584237466587
20210610T1400_CBASS_US_MoteOff_Past_4_39_180_RNASeq_R1_val_1	0.8149008584167654	10.758168161606214
20210610T1400_CBASS_US_MoteOff_Past_4_39_180_RNASeq_R2_val_2	0.8166836554373743	10.576696289204369
20210610T1400_CBASS_US_MoteOff_Past_4_39_360_RNASeq_R1_val_1	0.1290781271235741	0.0
20210610T1400_CBASS_US_MoteOff_Past_4_39_360_RNASeq_R2_val_2	0.13114783318192622	0.0
20210610T1400_CBASS_US_MoteOff_Past_4_39_420_RNASeq_R1_val_1	2.7085974555778805	29.061527896648677
20210610T1400_CBASS_US_MoteOff_Past_4_39_420_RNASeq_R2_val_2	2.719996666529361	29.17741749088063
20210610T1400_CBASS_US_MoteOff_Past_4_39_750_RNASeq_R1_val_1	3.411691810571132	76.69954293782936
20210610T1400_CBASS_US_MoteOff_Past_4_39_750_RNASeq_R2_val_2	3.4201852652411517	76.88011458162146
20210610T1400_CBASS_US_MoteOff_Past_4_T0_0_RNASeq_R1_val_1	0.35790348174088626	4.728272809563781
20210610T1400_CBASS_US_MoteOff_Past_4_T0_0_RNASeq_R2_val_2	0.35678957272783446	4.726744947876962
20210610T1400_CBASS_US_MoteOff_Past_4_only_seq_RNASeq_R1_val_1	0.35572483934852245	4.6548350493908925
20210610T1400_CBASS_US_MoteOff_Past_4_only_seq_RNASeq_R2_val_2	0.3294505889254969	4.064761622444841
20210610T1400_CBASS_US_MoteOff_Past_5_30_1140_RNASeq_R1_val_1	0.4226775450995325	9.401891765613154
20210610T1400_CBASS_US_MoteOff_Past_5_30_1140_RNASeq_R2_val_2	0.41029904248853855	9.048468875063175
20210610T1400_CBASS_US_MoteOff_Past_5_30_180_RNASeq_R1_val_1	0.27516323953201544	2.406846497165059
20210610T1400_CBASS_US_MoteOff_Past_5_30_180_RNASeq_R2_val_2	0.2723287919732389	2.1435016715846387
20210610T1400_CBASS_US_MoteOff_Past_5_30_360_RNASeq_R1_val_1	0.22473895507214314	1.0350198516949312
20210610T1400_CBASS_US_MoteOff_Past_5_30_360_RNASeq_R2_val_2	0.21919185033350305	1.1076391802786891
20210610T1400_CBASS_US_MoteOff_Past_5_30_420_RNASeq_R1_val_1	0.26665048208726033	2.492806683304905
20210610T1400_CBASS_US_MoteOff_Past_5_30_420_RNASeq_R2_val_2	0.2707715555471999	2.1397975742339863
20210610T1400_CBASS_US_MoteOff_Past_5_30_750_RNASeq_R1_val_1	0.390408820400164	5.85688824788143
20210610T1400_CBASS_US_MoteOff_Past_5_30_750_RNASeq_R2_val_2	0.391604263371557	5.489649925073853
20210610T1400_CBASS_US_MoteOff_Past_5_34_1140_RNASeq_R1_val_1	0.28789963421105175	0.5767307098723382
20210610T1400_CBASS_US_MoteOff_Past_5_34_1140_RNASeq_R2_val_2	0.2884644444521514	0.5690017276257111
20210610T1400_CBASS_US_MoteOff_Past_5_34_180_RNASeq_R1_val_1	0.25629827920279913	1.95648833126468
20210610T1400_CBASS_US_MoteOff_Past_5_34_180_RNASeq_R2_val_2	0.25825996946030577	1.808722289088214
20210610T1400_CBASS_US_MoteOff_Past_5_34_360_RNASeq_R1_val_1	0.33530929289655886	3.509363126264181
20210610T1400_CBASS_US_MoteOff_Past_5_34_360_RNASeq_R2_val_2	0.3320378994627405	3.3388467217337956
20210610T1400_CBASS_US_MoteOff_Past_5_34_420_RNASeq_R1_val_1	0.27713652978653536	1.8629624689752464
20210610T1400_CBASS_US_MoteOff_Past_5_34_420_RNASeq_R2_val_2	0.26698816208560694	1.9104367417869799
20210610T1400_CBASS_US_MoteOff_Past_5_34_750_RNASeq_R1_val_1	0.33315602322846405	4.060815265139531
20210610T1400_CBASS_US_MoteOff_Past_5_34_750_RNASeq_R2_val_2	0.3319207348201332	3.603323682117436
20210610T1400_CBASS_US_MoteOff_Past_5_37_1140_RNASeq_R1_val_1	0.2806362602786513	4.651754983559659
20210610T1400_CBASS_US_MoteOff_Past_5_37_1140_RNASeq_R2_val_2	0.281567364623424	4.659507132611973
20210610T1400_CBASS_US_MoteOff_Past_5_37_360_RNASeq_R1_val_1	0.28954060440180657	1.6076474191735928
20210610T1400_CBASS_US_MoteOff_Past_5_37_360_RNASeq_R2_val_2	0.2982158643108178	1.5980640472624104
20210610T1400_CBASS_US_MoteOff_Past_5_37_420_RNASeq_R1_val_1	0.25334427818491156	2.6439861526729116
20210610T1400_CBASS_US_MoteOff_Past_5_37_420_RNASeq_R2_val_2	0.25509752578480716	2.7013606255543055
20210610T1400_CBASS_US_MoteOff_Past_5_37_750_RNASeq_R1_val_1	0.28370542435973256	1.9352694039408336
20210610T1400_CBASS_US_MoteOff_Past_5_37_750_RNASeq_R2_val_2	0.28301381940085696	1.7700665210592574
20210610T1400_CBASS_US_MoteOff_Past_5_39_1140_RNASeq_R1_val_1	0.0	0.0
20210610T1400_CBASS_US_MoteOff_Past_5_39_1140_RNASeq_R2_val_2	0.0	0.0
20210610T1400_CBASS_US_MoteOff_Past_5_39_180_RNASeq_R1_val_1	1.0740791316581568	10.943363255047167
20210610T1400_CBASS_US_MoteOff_Past_5_39_180_RNASeq_R2_val_2	1.0799912730514654	11.029366600377438
20210610T1400_CBASS_US_MoteOff_Past_5_39_360_RNASeq_R1_val_1	0.36841409554928933	3.012049952868949
20210610T1400_CBASS_US_MoteOff_Past_5_39_360_RNASeq_R2_val_2	0.369104235991358	3.0198228485048024
20210610T1400_CBASS_US_MoteOff_Past_5_39_420_RNASeq_R1_val_1	0.0	0.0
20210610T1400_CBASS_US_MoteOff_Past_5_39_420_RNASeq_R2_val_2	0.0	0.0
20210610T1400_CBASS_US_MoteOff_Past_5_39_750_RNASeq_R1_val_1	0.42625008690984467	8.491907492339237
20210610T1400_CBASS_US_MoteOff_Past_5_39_750_RNASeq_R2_val_2	0.427444811837583	8.510884254647106
20210610T1400_CBASS_US_MoteOff_Past_5_T0_0_RNASeq_R1_val_1	0.4406069928606266	6.724323762145598
20210610T1400_CBASS_US_MoteOff_Past_5_T0_0_RNASeq_R2_val_2	0.451513470635693	6.832735276054912
20210610T1400_CBASS_US_MoteOff_Past_5_only_seq_RNASeq_R1_val_1	0.4159609936700297	6.2224911207022995
20210610T1400_CBASS_US_MoteOff_Past_5_only_seq_RNASeq_R2_val_2	0.4052358359773139	6.086670454441454
